# Data from paperscape.org
# If you use this data, please give due credit to: Damien P. George and Rob Knegjens, Paperscape
# A citable DOI for this data can be found at http://github.com/paperscape/paperscape-data
#
# Format is 1 line per entry, with 7 fields separated by semicolons:
# arxiv-id;comma-separated-arxiv-categories;num-found-refs;num-total-refs;comma-separated-refs;comma-separated-authors;title
# Parse with Python code: entries = [line.split(";", 7) for line in open("file")]
# See comments at the bottom of this file for statistics
hep-lat/9112002;hep-lat;0;101;;R.G.Edwards,S.J.Ferreira,J.Goodman,A.D.Sokal;Multi-Grid Monte Carlo III. Two-Dimensional O(4)-Symmetric Nonlinear $σ$-Model
hep-th/9112001;hep-th;0;18;;E.Raiten;Perturbations of a Stringy Black Hole
hep-th/9112002;hep-th,math.QA;0;0;;J.Stasheff;Homological (ghost) approach to constrained Hamiltonian systems
hep-th/9112003;hep-th;0;20;;S.Nojiri;Non-perturbative Aspect of Zero Dimensional Supersring
hep-th/9112004;hep-th;0;0;;A.A.Tseytlin;Dilaton, winding modes and cosmological solutions
hep-th/9112005;hep-th;0;0;;C.Schmidhuber;Path Integral Over Conformally Self-Dual Geometries
hep-th/9112006;hep-th;0;0;;A.N.Schellekens;Classification of Ten-Dimensional Heterotic Strings
hep-th/9112007;hep-th;0;19;;G.W.Delius,M.T.Grisaru,D.Zanon;Exact s-Matrices for the Nonsimply-Laced Affine Toda Theories $a_{2n-1}^{(2)}$
hep-th/9112008;hep-th;0;0;;K.Lee,V.P.Nair,E.J.Weinberg;Black Holes in Magnetic Monopoles
hep-th/9112009;hep-th;0;37;;F.Yu,Y.-S.Wu;Nonlinear $\hat W_∞$ Current Algebra in the SL(2,R)/U(1) Coset Model
hep-th/9112010;hep-th;0;37;;N.Marcus,Y.Oz,S.Yankielowicz;Harmonic Space, Self-Dual Yang Mills and the $N=2$ String
hep-th/9112011;hep-th;1;63;hep-th/9205068;S.Kalara,J.Lopez,D.Nanopoulos;Modular invariance and nonrenormalizable interactions
hep-th/9112012;hep-th;0;67;;M.Blau,G.Thompson;N=2 topological gauge theory, the Euler characteristic of moduli spaces, and the Casson invariant
hep-th/9112013;hep-th;0;95;;P.Ginsparg;Matrix models of 2d gravity
hep-th/9112014;hep-th;0;0;;H.Lu,C.N.Pope,X.J.Wang,K.W.Xu;N=2 Superstrings with (1,2m) Spacetime Signature
hep-th/9112015;hep-th;1;20;hep-th/9110052;K.R.Dienes,S.-H.H.Tye;Model-Building for Fractional Superstrings
hep-th/9112016;hep-th;0;39;;A.M.Semikhatov;Virasoro Action and Virasoro Constraints on Integrable Hierarchies of the $r$-Matrix Type
hep-th/9112017;hep-th;0;43;;J.L.Miramontes,J.S.Guillen;Universality and Non-Perturbative Definitions of 2D Quantum Gravity from Matrix Models
hep-th/9112018;hep-th;0;0;;L.Alvarez-Gaume,H.Itoyama,J.L.Manes,A.Zadra;Superloop Equations and Two Dimensional Supergravity
hep-th/9112019;hep-th;0;75;;E.Martinec;An Introduction to 2d Gravity and Solvable String Models
hep-th/9112020;hep-th;0;0;;R.Jackiw,D.Kabat,M.Ortiz;Electromagnetic fields of a massless particle and the eikonal
hep-th/9112021;hep-th;0;16;;Y.Kitazawa;Puncture Operator in c=1 Liouville Gravity
hep-th/9112022;hep-th,math.QA;0;0;;D.Arnaudon;New fusion rules and $\cR $-matrices for $SL(N)_q$ at roots of unity
hep-th/9112023;hep-th;0;15;;M.J.Duff,R.R.Khuri,J.X.Lu;String and Fivebrane Solitons: Singular or Non-singular?
hep-th/9112024;hep-th;0;39;;E.Wong;Recursion relations in semirigid topological gravity
hep-th/9112025;hep-th;0;0;;E.Sezgin;Aspects of W_\INFTY Symmetry
hep-th/9112026;hep-th;0;25;;A.Ali,A.Kumar;Topological Kac-Moody Algebra and Wakimoto Representation
hep-th/9112027;hep-th;0;40;;B.de Wit,A.V.Proeyen;Special geometry, cubic polynomials and homogeneous quaternionic spaces
hep-th/9112028;hep-th;0;78;;E.Bergshoeff,M.de Roo;N=2 $W$-supergravity
hep-th/9112029;hep-th;0;0;;D.Ghoshal,S.Mahapatra;Three-Point Functions of Non-Unitary Minimal Matter Coupled to Gravity
hep-th/9112030;hep-th;0;58;;C.G.Callan Jr,J.A.Harvey,A.E.Strominger;Supersymmetric String Solitons
hep-th/9112031;hep-th;0;29;;W.A.Leaf-Herrmann;From Here to Criticality: Renormalization Group Flow Between Two Conformal Field Theories
hep-th/9112032;hep-th;0;29;;M.Lassig;Multiple Crossover Phenomena and Scale Hopping in Two Dimensions
hep-th/9112033;hep-th;0;22;;S.Govindarajan,T.Jayaraman,V.John,P.Majumdar;States of non-zero ghost number in $c<1$ matter coupled to 2d gravity
hep-th/9112034;hep-th;0;21;;F.Bastianelli;A Novel Chiral Boson
hep-th/9112035;hep-th;0;25;;F.Bastianelli;The Path Integral for a Particle in Curved Spaces and Weyl Anomalies
hep-th/9112036;hep-th;0;0;;P.Bouwknegt,J.McCarthy,K.Pilch;Ground ring for the 2D NSR string
hep-th/9112037;hep-th;0;0;;R.C.Myers,V.Periwal;From polymers to quantum gravity: triple-scaling in rectangular matrix models
hep-th/9112038;hep-th;0;27;;M.Alford,K.-M.Lee,J.March-Russell,J.Preskill;Quantum Field Theory of Nonabelian Strings and Vortices
hep-th/9112039;hep-th;0;13;;M.Bucher,H.-K.Lo,J.Preskill;Topological Approach to Alice Electrodynamics
hep-th/9112040;hep-th;0;14;;M.Bucher,K.-M.Lee,J.Preskill;On Detecting Discrete Cheshire Charge
hep-th/9112041;hep-th,nlin.SI,solv-int;0;0;;K.Takasaki;Area-Preserving Diffeomorphisms and Nonlinear Integrable Systems
hep-th/9112042;hep-th,nlin.SI,solv-int;0;0;;K.Takasaki,T.Takebe;SDiff(2) Toda equation -- hierarchy, $τ$ function, and symmetries
hep-th/9112043;hep-th;0;38;;K.-ichiro.Kobayashi,T.Uematsu;Quantum Conserved Charges and S-matrices in N=2 Supersymmetric Sine-Gordon Theory
hep-th/9112044;hep-th;0;0;;M.Gasperini,G.Veneziano;$O(d,d)$-Covariant String Cosmology
hep-th/9112045;hep-th;0;0;;O.Lechtenfeld;Semiclassical Approach to Finite-N Matrix Models
hep-th/9112046;hep-th,nlin.SI,solv-int;0;0;;K.Takasaki,T.Takebe;SDiff(2) KP hierarchy
hep-th/9112047;hep-th;0;0;;M.Kreuzer,R.Schimmrigk,H.Skarke;Abelian Landau--Ginzburg Orbifolds and Mirror Symmetry
hep-th/9112048;hep-th;1;26;hep-th/9112048;J.Zinn-Justin;$O(N)$ Vector Field Theories in the Double Scaling Limit
hep-th/9112049;hep-th;0;0;;S.Ferrara,J.Louis;Flat Holomorphic Connections and Picard-Fuchs Identities From $N=2$ Supergravity
hep-th/9112050;hep-th;0;0;;L.E.Ibanez;Topics in String Unification
hep-th/9112051;hep-th;0;40;;J.M.F.Labastida,P.M.Llatas;Topological Matter in Two Dimensions
hep-th/9112052;hep-th;0;0;;S.R.Das,A.Dhar,G.Mandal,S.R.Wadia;$W$-Infinity Ward Identities and Correlation Functions in the $C=1$ Matrix Model
hep-th/9112053;hep-th;0;0;;G.I.L.Systems;C.S.Xiong
hep-th/9112054;hep-th;0;19;;J.March-Russell,J.Preskill,F.Wilczek;Internal Frame Dragging and a Global Analog of the Aharonov-Bohm Effect
hep-th/9112055;hep-th;0;28;;A.M.Semikhatov;A Conformal Field Theory Formalism from Integrable Hierarchies via the Kontsevich--Miwa Transform
hep-th/9112056;hep-th;0;16;;E.Witten;Mirror Manifolds And Topological Field Theory
hep-th/9112057;hep-th;0;22;;C.Ahn,K.Shigemoto;One-Point Functions of Loops and Constraints Equations of the Multi-Matrix Models at finite N
hep-th/9112058;hep-th;0;68;;Yu.Makeenko;Loop Equations and Virasoro Constraints in Matrix Models
hep-th/9112059;hep-th;0;83;;I.Kostov;Strings with Discrete Target Space
hep-th/9112060;hep-th;0;43;;J.de Boer,J.Goeree;W Gravity From Chern--Simons Theory
hep-th/9112061;hep-th;1;34;hep-th/9109032;U.H.Danielsson;Symmetries and Special States in Two Dimensional String Theory
hep-th/9112062;hep-th;0;55;;J.Ellis,N.Mavromatos,D.Nanopoulos;Quantum Mechanics and Black Holes in Four-Dimensional String Theory
hep-th/9112063;hep-th;0;17;;P.D.Francesco,P.Mathieu,D.Senechal;Integrability of the quantum KdV equation at c = -2
hep-th/9112064;hep-th;0;19;;M.Blau,G.Thompson;Topological gauge theories from supersymmetric quantum mechanics on spaces of connections
hep-th/9112065;hep-th;0;0;;F.Dowker,R.Gregory,J.Traschen;Euclidean Black Hole Vortices
hep-th/9112066;hep-th;1;40;hep-th/9109015;K.N.Anagnostopoulos,M.J.Bowick,A.Schwarz;The Solution Space of the Unitary Matrix Model String Equation and the Sato Grassmannian
hep-th/9112067;hep-th;1;60;hep-th/9112067;M.Bellon,J.-M.Maillard,C.Viallet;On the Symmetries of Integrability
hep-th/9112068;hep-th;0;0;;L.Feher,L.O'raifeartaigh,P.Ruelle,I.Tsutsui,A.Wipf;On the General Structure of Hamiltonian Reductions of the Wznw Theory
hep-th/9112069;hep-th;0;31;;D.J.Gross,M.J.Newman;Unitary And Hermitian Matrices In An External Field II: The Kontsevich Model And Continuum Virasoro Constraints
hep-th/9112070;hep-th;0;48;;A.Giveon,M.Rocek;Generalized Duality in Curved String-Backgrounds
hep-th/9112071;hep-th,math.QA;0;0;;S.K.Rama,S.Sen;Three Manifolds and Graph Invariants
hep-th/9112072;hep-th;0;0;;H.Ooguri;Partition Functions and Topology-Changing Amplitudes in the 3D Lattice Gravity of Ponzano and Regge
hep-th/9112073;hep-th;0;22;;T.Kawai,T.Uchino,S.-K.Yang;Higher-Rank Supersymmetry and Topological Field Theory
hep-th/9112074;hep-th;0;0;;F.Fucito,A.Gamba,M.Martellini,O.Ragnisco;Non-linear WKB Analysis of the String Equation
hep-th/9112075;hep-th;1;21;hep-th/9202013;V.Spiridonov;Exactly Solvable Potentials and Quantum Algebras
hep-th/9112076;hep-th;0;0;;C.N.Pope;Lectures on W algebras and W gravity
# 306 entries
# 3047 / 6366 = 0.4786 total success rate
# | Category | Papers | ArXiv refs | Total refs | Avg. arXiv | Avg. total |  Ratio |
# |:--------:| ------:| ----------:| ----------:| ----------:| ----------:| ------:|
# |  hep-lat |      4 |         67 |        110 |      16.75 |      27.50 | 60.91% |
# |   hep-th |    302 |       2980 |       6256 |       9.86 |      20.72 | 47.63% |
