# Data from paperscape.org
# If you use this data, please give due credit to: Damien P. George and Rob Knegjens, Paperscape
# A citable DOI for this data can be found at http://github.com/paperscape/paperscape-data
#
# Format is 1 line per entry, with 7 fields separated by semicolons:
# arxiv-id;comma-separated-arxiv-categories;num-found-refs;num-total-refs;comma-separated-refs;comma-separated-authors;title
# Parse with Python code: entries = [line.split(";", 7) for line in open("file")]
# See comments at the bottom of this file for statistics
hep-ph/9409304;hep-ph;0;35;;K.Lane;Technicolor and Precision Tests of the Electroweak Interactions
hep-ph/9409305;hep-ph;0;21;;K.Lane;Top-Production and Flavor Physics--The Talk
gr-qc/9409027;gr-qc;1;27;hep-th/9302117;B.Reznik;Gravitational Analog of the Aharonov-Casher Effect
cond-mat/9409053;cond-mat;0;0;;J.C.Hicks,J.T.Gammel;Improved Mean-Field Scheme for the Hubbard Model
hep-th/9409074;hep-th;8;22;hep-th/9209102,hep-th/9212078,gr-qc/9305020,gr-qc/9307029,gr-qc/9308018,gr-qc/9311007,hep-th/9311103,hep-th/9403160;K.Ezawa;Chern-Simons Quantization of (2+1)-Anti-De Sitter Gravity on a Torus
gr-qc/9409028;gr-qc;2;7;gr-qc/9210010,gr-qc/9409037;L.Diosi;On maximum number of decoherent histories
cond-mat/9409054;cond-mat;0;28;;V.A.Schweigert,F.M.Peeters;Spectral properties of charged particles in a classical finite two-dimensional system
adap-org/9409003;adap-org,nlin.AO;0;0;;D.Juriev;Towards A Description Of Interactive Psychoinformation Systems. Preliminary Remarks. (K Opisaniyu Interaktivnyh Psihoinformatsionnyh Sistem. Predvaritel'Nye Zamechaniya)
cond-mat/9409055;cond-mat;0;17;;I.Bartos,B.Rosenstein;Landau Level Gap Reduction at Abrupt Edges
hep-lat/9409011;hep-lat;9;26;hep-lat/9205010,hep-lat/9207009,hep-lat/9207010,hep-lat/9208028,hep-lat/9209022,hep-lat/9210003,hep-lat/9309005,hep-lat/9311050,hep-lat/9312079;S.Miyazaki,Y.Kikukawa;Boundary condition for Staggered Fermion in Lattice Schrödinger Functional of QCD
cond-mat/9409056;cond-mat;0;0;;A.J.Schofield;Upper critical field in the gauge model
hep-ph/9409306;hep-ph;5;28;hep-ph/9209277,hep-ph/9211302,hep-ph/9307291,hep-ph/9403249,hep-ph/9908362;M.Neubert;Theoretical Uncertainties in the Extraction of $|V_{cb}|$ from $\bar B→D^*ℓ \bar ν$ Decays near Zero Recoil
hep-ph/9409307;hep-ph,nucl-th;0;31;;M.A.Moinester;Chiral Anomaly Tests
cond-mat/9409057;cond-mat;0;0;;U.Ritschel,H.W.Diehl;Long-time traces of the initial condition in relaxation phenomena near criticality
cond-mat/9409058;cond-mat;0;0;;Z.-B.Li,U.Ritschel,B.Zheng;Monte Carlo Simulation of Universal Short-Time Behavior in Critical Relaxation
astro-ph/9409034;astro-ph;0;0;;W.Sutherland,C.Alcock,R.Allsman,T.Axelrod,D.Bennett,S.Chan,K.Cook,K.Freeman,K.Griest,S.Marshall,S.Perlmutter,B.Peterson,M.Pratt,P.Quinn,A.Rodgers,C.Stubbs;Gravitational Microlensing Results from Macho
cond-mat/9409059;cond-mat;0;0;;S.Gnutzmann,U.Ritschel;Analytic Solution of Emden-Fowler Equation and Critical Adsorption in Spherical Geometry
hep-th/9409075;hep-th;0;0;;B.Enriquez,B.L.Feigin;Integrals of motion of classical lattice sine-Gordon system
hep-th/9409076;hep-th,cond-mat;21;81;hep-th/9206003,hep-th/9211053,hep-th/9304141,hep-th/9306002,hep-th/9306028,hep-th/9306044,hep-th/9308057,hep-th/9310130,hep-th/9312121,hep-th/9401008,hep-th/9402045,hep-th/9402144,hep-th/9403049,cond-mat/9403095,hep-th/9404108,hep-th/9404118,hep-th/9404188,hep-th/9406155,hep-th/9407089,hep-th/9407148,hep-th/0310089;G.Delfino,G.Mussardo,P.Simonetti;Scattering Theory and Correlation Functions in Statistical Models with a Line of Defect
hep-th/9409077;hep-th;0;0;;H.Skarke;A comment on ``On Non-Abelian Duality'' by Enrique Álvarez, Luis Álvarez-Gaumé and Yolanda Lozano
hep-th/9409078;hep-th;0;0;;A.A.Deriglazov,A.V.Galajinsky;(1,0) superparticle in a curved background and the full set of (1,0) supergravity constraints
hep-th/9409079;hep-th,math.QA;24;116;hep-th/9108017,hep-th/9204064,hep-th/9204089,hep-th/9205055,hep-th/9206029,hep-th/9208079,hep-th/9211009,hep-th/9212039,hep-th/9212040,hep-th/9212151,hep-th/9301087,hep-th/9303096,hep-th/9303132,hep-th/9305127,hep-th/9305146,hep-th/9305180,hep-th/9307032,hep-th/9307196,hep-th/9310022,hep-th/9310183,hep-th/9404165,hep-th/9405058,hep-th/9405079,hep-th/9407003;J.-U.H.Petersen;Representations at a Root of Unity of q-Oscillators and Quantum Kac-Moody algebras
hep-th/9409080;hep-th;0;16;;P.Maraner;A Complete Perturbative Expansion for Constrained Quantum Dynamics
gr-qc/9409029;gr-qc;0;31;;P.Huebner;A Method for Calculating the Structure of (Singular) Spacetimes in the Large
gr-qc/9409030;gr-qc;0;0;;T.Zannias;Black holes cannot support conformal scalar hair
astro-ph/9409035;astro-ph;0;0;;V.Karas,A.Lanza,D.Vokrouhlicky;Emission Line Profiles from Self-Gravitating Thin Disks
hep-th/9409081;hep-th;7;58;hep-th/9206106,hep-th/9208047,hep-th/9302136,hep-th/9305148,hep-th/9307169,hep-th/9310179,hep-th/9405133;O.Moritsch,M.Schweda,T.Sommer,L.Tataru,H.Zerrouki;BRST cohomology of Yang-Mills gauge fields in the presence of gravity in Ashtekar variables
cond-mat/9409060;cond-mat;0;0;;D.Poilblanc;Exact diagonalisation studies of strongly correlated 2D lattice fermions
astro-ph/9409036;astro-ph;0;0;;C.Han,A.Gould;The Mass Spectrum Of Machos From Parallax Measurements
cond-mat/9409061;cond-mat;0;13;;J.Rudnick,R.Bruinsma;Shape of domains in two-dimensional systems: virtual singularities and a generalized Wulff construction
hep-ph/9409308;hep-ph;3;62;hep-th/9301114,nucl-th/9306021,hep-ph/9312281;K.Geiger;Effective Field Theory Approach to Parton-Hadron Conversion in High Energy QCD Processes
hep-ph/9409309;hep-ph;8;43;hep-ph/9205221,hep-ph/9207236,hep-ph/9212203,hep-ph/9303284,hep-ph/9304257,hep-ph/9308210,hep-ph/9403295,hep-ph/9406202;A.J.Buras;QCD Factors a1 and a2 Beyond Leading Logarithms Versus Factorization in Non-Leptonic Heavy Meson Decays
hep-ph/9409310;hep-ph;5;32;hep-ph/9312291,hep-ph/9402224,hep-ph/9403373,hep-ex/9404001,hep-ex/9405005;E.Nardi,E.Roulet,D.Tommasini;New Neutral Gauge Bosons and New Heavy Fermions in the Light of the New LEP Data
hep-ph/9409311;hep-ph;5;29;hep-ph/9310261,hep-ph/9311290,hep-ph/9311376,hep-ph/9403292,hep-ph/9405400;A.D.Martin;Low x phenomena
hep-ph/9409312;hep-ph;3;18;hep-ph/9310233,hep-ph/9312324,hep-ph/9401236;S.Parke;Summary of Top Quark Physics
chao-dyn/9409003;chao-dyn,nlin.CD;0;57;;A.K.Pattanayak,W.C.Schieve;Gaussian Wavepacket Dynamics: semiquantal and semiclassical phase space formalism
cond-mat/9409062;cond-mat;0;0;;F.Tzschichholz;Modelization of Crack Growth in Brittle, Disordered Materials
hep-th/9409082;hep-th,hep-ph;3;8;hep-ph/9207266,hep-ph/9212296,hep-th/0509223;C.S.Lam;String Rearrangement of Gauge Theories
hep-th/9409083;hep-th,hep-ph;4;19;hep-ph/9205205,hep-ph/9207266,hep-ph/9212296,hep-th/0509223;Y.J.Feng,C.S.Lam;String Organization of Field Theories: Duality and Gauge Invariance
nucl-th/9409013;nucl-th;3;185;nucl-th/9210003,nucl-th/9303005,nucl-th/9304021;G.A.Miller,W.T.H.van Oers;Charge Independence and Charge Symmetry
gr-qc/9409031;gr-qc;0;0;;T.A.Schilling;Bibliography of Publications related to Classical and Quantum Gravity in terms of the Ashtekar Variables
gr-qc/9409032;gr-qc;0;0;;S.C.Beluardi,R.Ferraro;Extrinsic Time in Quantum Cosmology
astro-ph/9409037;astro-ph;0;0;;G.D.Wirth,D.C.Koo,R.G.Kron;HST Observations of the Distant Cluster 0016+16: Quantitative Morphology of Confirmed Cluster Members
astro-ph/9409038;astro-ph;0;0;;M.Tegmark,B.Bromley;Real-space cosmic fields from redshift-space distributions: a Green function approach
astro-ph/9409039;astro-ph;0;0;;D.M.Christodoulou,D.Kazanas,I.Shlosman,J.E.Tohline;Phase-Transition Theory of Instabilities.I.Second-Harmonic Instability and Bifurcation Points
astro-ph/9409040;astro-ph;0;0;;G.T.Gussie;The Classification of M1-78
cond-mat/9409063;cond-mat;0;30;;F.V.Kusmartsev;Enhancement of Persistent Current on Multichannel Ring
astro-ph/9409041;astro-ph,gr-qc;0;17;;C.M.Will,P.J.Steinhardt;High frequency oscillations of Newton's constant induced by inflation
hep-ph/9409313;hep-ph;2;20;hep-ph/9306259,hep-ph/9309272;H.-nan.Li,H.-L.Yu;Extraction of $V_{ub}$ from the Decay $B→πl ν$
hep-ph/9409314;hep-ph;1;22;hep-ph/9302288;A.Kwiatkowski,M.Steinhauser;${\cal O}(α\as \ln m_t^2)$ Non-Universal Corrections to the Decay Rate $Γ(Z→b\bar b)$
hep-ph/9409315;hep-ph;8;27;hep-ph/9204204,hep-ph/9204214,hep-ph/9210233,hep-ph/9309293,hep-ph/9311222,hep-ph/9312324,hep-ph/9401236,hep-ph/9405205;C.T.Hill,X.Zhang;Z -> b\bar b Versus Dynamical Electroweak Symmetry Breaking involving the Top Quark
hep-ph/9409316;hep-ph;9;30;hep-ph/9302307,hep-ph/9303205,hep-ph/9306201,hep-ph/9307222,hep-ph/9308241,hep-ph/9312302,hep-ph/9401249,hep-ph/9405261,hep-ph/9405407;E.Braaten,K.Cheung,S.Fleming,T.C.Yuan;Perturbative QCD Fragmentation Functions as a Model for Heavy-Quark Fragmentation
hep-ph/9409317;hep-ph;0;0;;C.S.Kim,A.D.Martin;Determination of V_ub at the Z-boson resonance
hep-ph/9409318;hep-ph;7;30;hep-ph/9205221,hep-ph/9209279,hep-ph/9310326,hep-ph/9310380,hep-ph/9404281,hep-ph/9404282,hep-ph/9406291;Z.-zhong.Xing;Isolating the Penguin-diagram Contribution to $CP$ Violation in $B^0_d$ vs $\bar B^0_d→π^+π^-$
hep-lat/9409012;hep-lat;7;36;hep-lat/9204011,hep-lat/9208010,hep-lat/9211020,hep-lat/9306010,hep-lat/9307001,hep-lat/9312047,hep-ph/9402343;M.L.Paciello,S.Petrarca,B.Taglienti,A.Vladikas;Gribov Noise on the Lattice Axial Current Renormalisation Constant
cond-mat/9409064;cond-mat;1;25;hep-th/0006187;H.W.Diehl,M.Shpot;Surface critical behavior in fixed dimensions $d<4$: Nonanalyticity of critical surface enhancement and massive field theory approach
hep-th/9409084;hep-th,hep-ph;0;11;;T.Heinzl;Light Front Quantisation of Gauge Theories in a Finite Volume
nucl-th/9409014;nucl-th;3;25;hep-ph/9305245,hep-ph/9310375,nucl-th/9403001;A.Bianconi,S.Jeschonnek,N.N.Nikolaev,B.G.Zakharov;Final state interaction effects in $D(e,e'p)$ scattering
hep-th/9409085;hep-th;0;55;;C.M.Naón,M.C.von Reichenbach,M.L.Trobo;Path-Integral bosonization of a non-local interaction and its application to the study of 1-d many-body systems
hep-th/9409086;hep-th;1;20;hep-th/9307044;C.-P.Sun;Quantum Dynamics for the Control of Atomic State by a Quantized Optical Ring Cavity
hep-th/9409087;hep-th;3;39;gr-qc/9210010,hep-th/9307044,quant-ph/9709003;C.-P.Sun;Quantum Dynamical Approach of Wavefunction Collapse in Measurement Process and Its Application to Quantum Zeno Effect
hep-ph/9409319;hep-ph,hep-th;2;9;hep-ph/9401220,hep-ph/9405286;H.-K.Lo;Is baryon number violated when electroweak strings intercommute?
hep-ph/9409320;hep-ph;3;29;hep-ph/9305287,hep-ph/9312235,hep-ph/9402219;P.Helde,K.Huitu,J.Maalampi,M.Raidal;Vector boson pair production in e-e- collisions with polarized beams
hep-ph/9409321;hep-ph;0;17;;A.V.Kuznetsov,N.V.Mikheev;Could Vector Leptoquarks be Rather Light?
hep-ph/9409322;hep-ph;0;14;;E.A.Golosov,I.B.Khriplovich,A.I.Milstein,A.S.Yelkhovsky;Order $α^4 (m/M) R_∞$ corrections to hydrogen P levels
hep-ph/9409323;hep-ph,nucl-th;2;40;nucl-th/9211007,hep-ph/9211247;T.R.Hemmert,B.R.Holstein,N.C.Mukhopadhyay;NN,NΔCouplings and the Quark Model
hep-ph/9409324;hep-ph;3;23;hep-ph/9203206,hep-th/9304130,hep-ph/9311281;P.H.Frampton,T.W.Kephart;Minimal Family Unification
hep-ph/9409325;hep-ph,nucl-th;0;51;;B.R.Holstein;Symmetry Tests and Standard Model Backgrounds
gr-qc/9409033;gr-qc,astro-ph,hep-ph,hep-th;2;22;gr-qc/9211008,gr-qc/9211009;P.H.Frampton,T.W.Kephart;Massive Superstrings are Black Holes
hep-ph/9409326;hep-ph;0;13;;F.Berends,Kleiss,R.Pittau;EXCALIBUR -- a Monte Carlo program to evaluate all four fermion processes at LEP 200 and beyond
hep-ph/9409327;hep-ph,nucl-th;0;17;;T.Csorgo;Bose-Einstein Correlations for Longitudinally Expanding Finite Systems
hep-ph/9409328;hep-ph,nucl-th;10;24;hep-ph/9303281,hep-ph/9310228,hep-ph/9311350,hep-ph/9312349,hep-ph/9401308,hep-ph/9404237,hep-ph/9404357,nucl-th/9405017,hep-ph/9405407,hep-ph/9407368;S.Gavin;Summary of Heavy Ion Theory
cond-mat/9409065;cond-mat;0;21;;R.M.Noack,S.R.White,D.J.Scalapino;The Doped Two Chain Hubbard Model
astro-ph/9409042;astro-ph;0;0;;R.Cen,N.A.Bahcall,M.Gramann;Velocity Correlations of Galaxy Clusters
hep-th/9409088;hep-th,math.QA;2;44;hep-th/9308125,hep-th/9403013;L.Takhtajan;Topics in Quantum Geometry of Riemann Surfaces: Two-Dimensional Quantum Gravity
hep-th/9409089;hep-th;2;21;gr-qc/9310006,hep-th/9402125;L.Susskind;The World as a Hologram
hep-th/9409090;hep-th,math.QA;0;0;;A.Molev;Noncommutative symmetric functions and Laplace operators for classical Lie algebras
hep-th/9409091;hep-th;0;20;;H.T.Cho,R.Kantowski;A Measure on a Subspace of FRW Solutions and ``The Flatness Problem" of Standard Cosmology
hep-ph/9409329;hep-ph;2;26;hep-ph/9207279,hep-ph/9306242;T.Yanagida;Naturally Light Higgs Doublets in the Supersymmetric Grand Unified Theories with Dynamical Symmetry Breaking
hep-ph/9409330;hep-ph;3;26;hep-ph/9203206,hep-th/9304130,hep-ph/9311281;P.H.Frampton,T.W.Kephart;Simple Non-Abelian Finite Flavor Groups and Fermion Masses
hep-ph/9409331;hep-ph;3;31;hep-ph/9203206,hep-th/9304130,hep-ph/9311281;P.H.Frampton;The Third Family is Different
hep-ph/9409332;hep-ph,hep-th,nucl-th;0;7;;T.Binoth,J.J.van der Bij;Higgs signals modified by singlet scalars
hep-ph/9409333;hep-ph;0;8;;M.Burkardt;Exact $m_{quark}≠0$ Condensates in $QCD_{1+1}(N_C→∞)$
hep-ph/9409334;hep-ph;0;12;;M.J.Duncan,M.H.Reno;$Z$ POLARIZATION IN $pp→ZZ→ℓ^+ℓ^-ν\bar ν$ AT THE LHC
hep-ph/9409335;hep-ph;7;58;hep-ph/9208201,hep-ph/9212203,hep-ph/9301276,hep-ph/9303284,hep-ph/9401326,hep-ph/9403390,hep-ph/9406263;M.Jamin,Manfred M"unz;The Strange Quark Mass from QCD Sum Rules
hep-th/9409092;hep-th;0;0;;H.Nishino;N=2 Supersymmetric Calabi-Yau Hypersurface Sigma-Models on Curved Two-Dimensions
astro-ph/9409043;astro-ph;0;10;;S.Kobayashi,S.Sasaki,Y.Suto;Angular two-point correlation functions for cosmological gamma-ray burst model
astro-ph/9409044;astro-ph;0;0;;H.C.Pan,C.Jordan;ROSAT Observations of the Flare Star CC Eri
cond-mat/9409066;cond-mat;0;25;;A.Crisanti,P.Grassberger;Critical behavior of nonequilibrium q-state systems
cond-mat/9409067;cond-mat;0;10;;H.-M.Broeker,P.Grassberger;Mean Field Behaviour in a Local Low-Dimensional Model
cond-mat/9409068;cond-mat;2;48;cond-mat/9312028,hep-lat/9404003;P.Grassberger;Are Damage Spreading Transitions Generically in the Universality Class of Directed Percolation?
gr-qc/9409034;gr-qc,hep-th;4;14;gr-qc/9403019,gr-qc/9404047,gr-qc/9406021,gr-qc/9406049;J.S.F.Chan,R.B.Mann;Inside a Spinning Black String
cond-mat/9409069;cond-mat;0;14;;R.Hegger,P.Grassberger;Is DLA Locally Isotropic or Self-Affine?
cond-mat/9409070;cond-mat;0;32;;P.Grassberger,R.Hegger;Simulations of Single Polymer Chains in the Dense Limit
cond-mat/9409071;cond-mat;1;27;hep-th/9503230;P.Grassberger,R.Hegger,L.Schaefer;Self Avoiding Walks in Four Dimensions: Logarithmic Corrections
hep-ph/9409336;hep-ph;4;13;hep-ph/9306208,hep-ph/9306295,hep-ph/9404328,hep-ph/9404358;F.R.Klinkhamer;New Electroweak Instanton and Possible Breakdown of Unitarity
chao-dyn/9409004;chao-dyn,nlin.CD;0;31;;E.Bogomolny,P.Leboeuf;Statistical Properties of the Zeros of Zeta Functions - Beyond the Riemann Case
astro-ph/9409045;astro-ph;0;0;;J.Greiner,C.Motch;A large amplitude flaring dMe star in the 1978 October 6B $γ$-ray burst error box
cond-mat/9409072;cond-mat;1;19;gr-qc/9210010;P.C.Marques,A.H.C.Neto;Master Equation for a Particle Coupled to a Two-Level Reservoir
hep-th/9409093;hep-th;3;20;hep-th/9307048,hep-th/9309026,hep-th/9311114;A.Morozov,L.Vinet;Free-Field Representation of Group Element for Simple Quantum Group
hep-th/9409094;hep-th;0;0;;A.Abdesselam,V.Rivasseau;Trees, forests and jungles: a botanical garden for cluster expansions
hep-ph/9409337;hep-ph;1;8;hep-ph/9308273;V.G.Kiselev,H.So;What is the lightest excited state of the strongly selfcoupled Higgs field?
hep-ex/9409001;hep-ex;0;0;;M.I.Adamovich;Measurement of the polarization of Lambda0 AntiLambda0, Sigma+ and Xi- produced in a Sigma- beam of 330 GeV/c
gr-qc/9409035;gr-qc;4;32;gr-qc/9402017,gr-qc/9402021,gr-qc/9402041,gr-qc/9403016;P.R.Brady;Self-Similar Scalar Field Collapse: Naked Singularities and Critical Behaviour
hep-lat/9409013;hep-lat,hep-th;0;0;;M.Golterman,Y.Shamir;Domain wall fermions in a waveguide: the phase diagram at large Yukawa coupling
hep-th/9409095;hep-th,hep-ph;15;57;hep-th/9201047,hep-th/9202046,hep-th/9205009,hep-th/9205068,hep-th/9207053,hep-th/9209016,hep-th/9212045,hep-th/9303040,hep-ph/9304307,hep-th/9304154,hep-ph/9305262,hep-th/9305185,hep-ph/9308208,hep-ph/9308271,hep-th/9402032;G.L.Cardoso,D.Lust,T.Mohaupt;Duality Symmetries and Supersymmetry Breaking in String Compactifications
solv-int/9409002;solv-int,nlin.SI;0;0;;A.P.Bassom,P.A.Clarkson;New exact solutions for the discrete fourth Painlevé equation
hep-lat/9409014;hep-lat,cond-mat;0;17;;R.Toral,A.L.Ferreira;Generalized Hybrid Monte-Carlo
hep-ph/9409338;hep-ph,hep-lat;5;32;hep-lat/9301018,hep-lat/9306009,hep-lat/9308019,hep-lat/9311010,hep-ph/9402343;As.Abada,for the APE,ELC,U.Collaborations;Lattice results for Heavy-Light matrix elements
hep-ph/9409339;hep-ph;0;8;;R.Parwani,C.Coriano`;The Free Energy of Hot QED at Three and Half Loops
hep-ph/9409340;hep-ph;0;0;;S.Peris;QCD corrections to large-$m_t$ electroweak effects in $Δr$. An effective field theory point of view
cond-mat/9409073;cond-mat;0;19;;F.Dominguez-Adame,E.Macia,B.Mendez;Electronic Structure of Fibonacci Si Delta-Doped Gaas
hep-ph/9409341;hep-ph;2;17;hep-ph/9208254,hep-ph/9403295;K.Honscheid,K.Schubert,R.Waldi;Semileptonic B Meson Decays and Interfering Amplitudes
hep-th/9409096;hep-th,hep-ph;0;0;;G.B.Cleaver;GUT's with Adjoint Higgs from Superstrings
gr-qc/9409036;gr-qc;1;11;gr-qc/9404053;D.Marolf;The Spectral Analysis Inner Product for Quantum Gravity
cond-mat/9409074;cond-mat,q-bio;0;20;;J.de Boer,A.D.Jackson,T.Wettig;Criticality in Simple Models of Evolution
astro-ph/9409046;astro-ph;0;0;;J.Wambsganss,R.Cen,J.P.Ostriker,E.L.Turner;Testing Cosmogonic Models with Gravitational Lensing
hep-ph/9409342;hep-ph;22;78;hep-ph/9203220,hep-ph/9206218,hep-ph/9207279,hep-ph/9209232,hep-ph/9211286,hep-ph/9301267,hep-ph/9302234,hep-ph/9302318,hep-ph/9303202,hep-ph/9303274,hep-ph/9304216,hep-ph/9305288,hep-ph/9306205,hep-ph/9308335,hep-ph/9309293,hep-ph/9311222,hep-ph/9311269,hep-ph/9312213,hep-ph/9312272,hep-ph/9401219,hep-ph/9402268,hep-ph/9403212;V.Barger,M.S.Berger,P.Ohmann;Supersymmetric Unification: a mini-review of recent developments
hep-ph/9409343;hep-ph;0;24;;Wolfgang Bl"umel,U.Heinz;Pion Multiplicity Distribution in Proton-Antiproton Annihilation at Rest
astro-ph/9409047;astro-ph;0;0;;S.J.Sturner,C.D.Dermer;Association of Unidentified, Low Latitude EGRET Sources with Supernova Remnants
math/9409207;math.LO;0;0;;M.Kojman,S.Shelah;Universal abelian groups
hep-th/9409097;hep-th;2;12;hep-th/9306002,hep-th/9408004;A.Kapustin,S.Skorik;On the non-relativistic limit of the quantum sine-Gordon model with integrable boundary condition
chao-dyn/9409005;chao-dyn,nlin.CD;0;17;;T.Chawanya;A New Type of Irregular Motion in a Class of Game Dynamics Systems
hep-ph/9409344;hep-ph;19;99;hep-ph/9209203,hep-ph/9209240,hep-ph/9209270,hep-ph/9209287,hep-ph/9210244,hep-ph/9211242,hep-ph/9212252,hep-ph/9212280,hep-ph/9212309,hep-ph/9301255,hep-ph/9303321,hep-ph/9305219,hep-ph/9305269,hep-ph/9307356,hep-ph/9308278,hep-ph/9308310,hep-ph/9309231,hep-ph/9309332,hep-ph/9310240;M.B.Voloshin;Non-perturbative methods
patt-sol/9409002;patt-sol,nlin.PS;0;19;;S.Popp,O.Stiller,I.Aranson,L.Kramer;Hole Solutions in the 1d Complex Ginzburg-Landau Equation
patt-sol/9409003;patt-sol,nlin.PS;0;7;;O.Stiller,S.Popp,L.Kramer;From the defocusing nonlinear Schroedinger to the complex Ginzburg-Landau equation
gr-qc/9409037;gr-qc,hep-th;2;17;gr-qc/9304023,gr-qc/9409028;F.Dowker,A.Kent;Properties of Consistent Histories
hep-ph/9409345;hep-ph;0;0;;L.H.Orr;How to Measure $m_t$: A Brief Overview
nucl-th/9409015;nucl-th;0;26;;M.Sebhatu;Two-Nucleon Solitary Wave Exchange Potentials(SWEPs)
hep-th/9409098;hep-th;22;65;hep-th/9204083,hep-th/9206027,hep-th/9207011,hep-th/9209003,hep-th/9212090,hep-th/9301068,hep-th/9303046,hep-th/9303153,hep-th/9305047,hep-th/9306077,hep-th/9308135,hep-th/9308158,hep-th/9309107,hep-th/9310041,hep-th/9310165,hep-th/9311130,hep-th/9311156,hep-th/9401073,hep-th/9403119,hep-th/9404004,hep-th/9404175,hep-th/9407176;M.R.Douglas;Large N Gauge Theory -- Expansions and Transitions
chem-ph/9409001;chem-ph,physics.chem-ph;0;26;;P.R.Taylor,E.Bylaska,J.H.Weare,R.Kawai;C20: Fulleren, Bowl or Ring? New Results from Coupled-Cluster Calculations
cond-mat/9409075;cond-mat;0;26;;L.Zhang;Finite Temperature Fractional Quantum Hall Effect
gr-qc/9409038;gr-qc;0;5;;J.Ocariz,H.Rago;The Gravitational and Electrostatic Fields Far from an Isolated Einstein-Maxwell Source
hep-th/9409099;hep-th,hep-ph;17;85;hep-th/9204030,hep-th/9205068,hep-ph/9211309,hep-th/9212045,hep-th/9212049,hep-ph/9308271,hep-ph/9308292,hep-ph/9308325,hep-ph/9309299,hep-th/9401069,hep-th/9402005,hep-th/9403058,hep-th/9405002,hep-th/9405024,hep-th/9405188,hep-ph/9406256,hep-ph/9407248;A.Brignole,F.Zwirner;Supersymmetry and SU(2)xU(1) breaking with naturally vanishing vacuum energy
hep-th/9409100;hep-th;2;13;hep-th/9310117,hep-th/9405107;P.Zaugg;The quantum Poincare group from quantum group contraction
hep-th/9409101;hep-th;4;27;hep-th/9302133,hep-th/9307045,hep-th/9312047,hep-th/9312158;M.Ikehara,N.Ishibashi,H.Kawai,T.Mogami,R.Nakayama,N.Sasakura;A Note on String Field Theory in the Temporal Gauge
nucl-th/9409016;nucl-th;0;0;;Y.R.Shimizu,M.Matsuzaki;Nuclear Wobbling Motion and Electromagnetic Transitions
hep-th/9409102;hep-th;0;12;;V.M.Villalba;Bound States of the Hydrogen Atom in the Presence of a Magnetic Monopole Field and an Aharonov-Bohm Potential
cond-mat/9409076;cond-mat;0;7;;A.Belkasri,J.L.Richard;Existence of Long-Range Order in Quasi-Two-Dimensional Hubbard Model
cond-mat/9409077;cond-mat;0;15;;A.Belkasri,J.L.Richard;Motion of a Single Hole in a Disordered Magnetic Background
hep-th/9409103;hep-th;0;0;;P.Giacconi,F.Maltoni,R.Soldati;Anomaly and Thermodynamics for 2D Spinors in the Aharonov--Bohm Gauge Field
hep-ph/9409346;hep-ph;1;15;hep-ph/9209205;C.Bourrely,J.Soffer,T.T.Wu;Expanding Protons seen by HERA
hep-th/9409104;hep-th;7;29;gr-qc/9302033,hep-th/9302136,hep-th/9304057,hep-th/9310123,hep-th/9405109,hep-th/9405194,gr-qc/0411023;G.Barnich,F.Brandt,M.Henneaux;General solution of the Wess-Zumino consistency condition for Einstein gravity
cond-mat/9409078;cond-mat;0;8;;C.Micheletti,J.M.Yeomans;The Role of Spin Anisotropy in the Unbinding of Interfaces
hep-ph/9409347;hep-ph;2;10;hep-ph/9209232,hep-ph/9403212;B.C.Allanach;Supersymmetric Grand Unified Theories And Yukawa Unification
hep-th/9409105;hep-th,math.SG;0;0;;L.Guieu,V.Yu.Ovsienko;Structures Symplectiques sur les Espaces de Courbes Projectives et Affines
hep-th/9409106;hep-th;2;41;hep-th/9211088,hep-th/9402014;A.A.Kehagias,P.A.A.Meessen,G.Zoupanos;Deformed Poincare Algebra and Field Theory
cond-mat/9409079;cond-mat;1;27;cond-mat/9301036;M.Oshikawa;Quantized Hall conductivity of Bloch electrons: topology and the Dirac fermion
astro-ph/9409048;astro-ph;0;0;;F.P.Pijpers;On the propagation of sound waves in a stellar wind traversed by periodic strong shocks
hep-ph/9409348;hep-ph;3;52;hep-lat/9307005,hep-ph/9307260,hep-ph/9402210;V.V.Kiselev;Semileptonic $B→D^{(*)}lν$ decays, the slope of Isgur-Wise function and $|V_{bc}|$ value in potential quark model
hep-ph/9409349;hep-ph;4;27;nucl-th/9309005,hep-ph/9407405,hep-ph/9408207,nucl-th/9408022;S.Chapman,P.Scotto,U.Heinz;Model Independent Features of the Two-Particle Correlation Function
hep-ph/9409350;hep-ph,astro-ph;4;34;hep-ph/9211309,hep-ph/9308292,hep-ph/9308325,hep-th/9310151;S.A.Abel,S.Sarkar;Cosmological Constraints on Perturbative Supersymmetry Breaking
hep-ph/9409351;hep-ph;1;13;hep-ph/9404270;T.Gehrmann,W.J.Stirling;Spin-dependent Parton Distributions
gr-qc/9409039;gr-qc;0;13;;F.I.Mikhail,M.I.Wanas,E.I.Lashin,A.Hindawi;Spherically Symmetric Solutions in Møller's Tetrad Theory of Gravitation
hep-ex/9409002;hep-ex;0;12;;F.DeJongh;B+ and B0 Mean Lifetime Measurements
