# Data from paperscape.org
# If you use this data, please give due credit to: Damien P. George and Rob Knegjens, Paperscape
# A citable DOI for this data can be found at http://github.com/paperscape/paperscape-data
#
# Format is 1 line per entry, with 7 fields separated by semicolons:
# arxiv-id;comma-separated-arxiv-categories;num-found-refs;num-total-refs;comma-separated-refs;comma-separated-authors;title
# Parse with Python code: entries = [line.split(";", 7) for line in open("file")]
# See comments at the bottom of this file for statistics
hep-lat/9605029;hep-lat;0;0;;R.Gupta,T.Bhattacharya,G.Kilcup;Comparison of Inversion Algorithms for Wilson Fermions on the CM5
hep-lat/9605030;hep-lat;21;64;hep-lat/9204011,hep-lat/9206001,hep-ph/9210253,hep-lat/9211035,hep-lat/9309011,hep-lat/9310023,hep-lat/9311041,hep-ph/9312252,hep-lat/9401008,hep-lat/9404006,hep-ph/9409430,hep-lat/9410014,hep-lat/9412010,hep-lat/9412012,hep-lat/9412054,hep-lat/9412103,hep-lat/9502020,hep-lat/9508008,hep-lat/9510005,hep-lat/9510014,hep-lat/9510040;Y.Iwasaki,K.Kanaya,S.Kaya,S.Sakai,T.Yoshié;Finite Temperature Transitions in Lattice QCD with Wilson Quarks --- Chiral Transitions and the Influence of the Strange Quark ---
hep-lat/9605031;hep-lat,hep-ph;7;16;hep-lat/9306001,hep-lat/9309007,hep-ph/9409434,hep-ph/9501375,hep-lat/9506023,hep-ph/9507380,hep-ph/9510408;F.Karsch,M.Lütgemeier,A.Patkós,J.Rank;The ${\cal O}(g^6)$ coefficient in the thermodynamic potential of hot SU(N) Gauge Theories and MQCD
hep-lat/9605032;hep-lat;7;29;hep-lat/9211020,hep-lat/9307001,hep-lat/9409012,hep-lat/9410011,hep-lat/9411010,hep-lat/9412044,hep-lat/9511018;L.Giusti;Lattice gauge-fixing for generic covariant gauges
hep-lat/9605033;hep-lat,hep-ph,hep-th;10;23;hep-lat/9208010,hep-lat/9208028,hep-lat/9209008,hep-lat/9209022,hep-lat/9309005,hep-lat/9310022,hep-lat/9405024,hep-lat/9409012,hep-lat/9411010,hep-lat/9705005;B.Alles,D.S.Henty,H.Panagopoulos,C.Parrinello,C.Pittori,D.G.Richards;Alpha_s from the non-perturbatively renormalised lattice three-gluon vertex
hep-lat/9605034;hep-lat;7;13;hep-lat/9204007,hep-lat/9212031,hep-ph/9303311,hep-lat/9405003,hep-lat/9412078,hep-lat/9510037,hep-lat/9512021;J.N.Labrenz,S.R.Sharpe;Quenched Chiral Perturbation Theory for Baryons
hep-lat/9605035;hep-lat,hep-th;0;0;;M.Göckeler,R.Horsley,V.Linke,P.Rakow,G.Schierholz,H.Stüben;Seeking the Equation of State of Non-Compact Lattice QED
hep-lat/9605036;hep-lat;10;20;hep-lat/9204004,hep-lat/9204010,hep-lat/9209001,hep-lat/9306006,hep-th/9311024,hep-lat/9402002,hep-lat/9407020,hep-lat/9412037,hep-lat/9502006,hep-th/9505104;B.A.Berg,W.Beirl,B.Krishnan,H.Markum,J.Riedler;Phase diagram of Regge quantum gravity coupled to SU(2) gauge theory
hep-lat/9605037;hep-lat,cond-mat;6;34;hep-lat/9205005,hep-lat/9209017,hep-lat/9503016,cond-mat/9507071,hep-lat/9511003,hep-lat/9602003;H.G.Ballesteros,L.A.Fernandez,V.Martin-Mayor,A.M.Sudupe;Critical properties of the Antiferromagnetic \RP 2$ model in three dimensions
hep-lat/9605038;hep-lat;0;0;;M.Luescher,S.Sint,R.Sommer,P.Weisz;Chiral symmetry and O(a) improvement in lattice QCD
hep-lat/9605039;hep-lat,hep-ph;0;0;;R.Gupta,T.Bhattacharya;Light Quark Masses from Lattice QCD
hep-lat/9605040;hep-lat;0;0;;S.T.West,J.F.Wheater;High-Temperature Properties of the Z(3) Interface in (2+1)-D SU(3) Gauge Theory
hep-lat/9605041;hep-lat;9;30;hep-lat/9205007,hep-lat/9209022,hep-lat/9308004,hep-lat/9405018,hep-lat/9406017,hep-lat/9506026,hep-lat/9506031,hep-lat/9507010,hep-lat/9510031;D.W.Bliss,K.Hornbostel,G.P.Lepage;The Deconfinement Transition on Coarse Lattices
hep-lat/9605042;hep-lat;13;30;hep-ph/9303251,hep-ph/9305345,hep-ph/9404201,hep-ph/9405225,hep-ph/9405234,hep-lat/9409017,hep-ph/9411334,hep-ph/9501317,hep-lat/9504001,hep-lat/9506023,hep-ph/9508379,hep-ph/9509352,hep-lat/9512022;M.Guertler,E.-M.Ilgenfritz,J.Kripfganz,H.Perlt,A.Schiller;3--Dimensional Lattice Studies of the Electroweak Phase Transition at M_{Higgs} approx 70 GeV
hep-lat/9605043;hep-lat;2;25;hep-lat/9407009,hep-lat/9407017;B.Krishnan,U.M.Heller,V.K.Mitrjushkin,M.Mueller-Preussker;Compact U(1) Lattice Gauge-Higgs Theory with Monopole Suppression
hep-lat/9605044;hep-lat;2;10;hep-lat/9507020,hep-lat/9603020;R.Frezzotti,M.Masetti,R.Petronzio;Evidence for eta prime - pion splitting in unquenched lattice QCD
hep-lat/9605045;hep-lat;4;8;hep-lat/9208012,hep-lat/9306024,hep-lat/9404014,hep-lat/9407022;J.D.Stack,R.J.Wensley,S.D.Neiman;Monopoles at Finite Volume and Temperature in SU(2) Lattice Gauge Theory
hep-ph/9605201;hep-ph;33;70;hep-ph/9304225,hep-ph/9307247,hep-ph/9307291,hep-ph/9308246,hep-ph/9308287,hep-ph/9308288,hep-ph/9311325,hep-ph/9312359,hep-ph/9402288,hep-ph/9403313,hep-ph/9405207,hep-ph/9405410,hep-ph/9406251,hep-ph/9409440,hep-lat/9411011,hep-ph/9502346,hep-ph/9503404,hep-ph/9503486,hep-ph/9503492,hep-ph/9506398,hep-ph/9506476,hep-ph/9507283,hep-ph/9508262,hep-ph/9512225,hep-ph/9602262,hep-ph/9602353,hep-ph/9603314,hep-ph/9603340,hep-ph/9605349,hep-ph/9608392,hep-ph/9608406,hep-ph/9610471,hep-ph/9701238;C.S.Kim;A New Model-independent Method of Determining |V_{ub}/V_{cb}|
hep-ph/9605202;hep-ph;9;38;hep-ph/9312291,hep-ph/9312343,hep-ph/9409380,hep-ph/9411388,hep-ex/9503002,hep-ex/9503003,hep-ph/9505371,hep-ph/9506450,hep-ph/9510249;T.Asaka,Y.Shobuda,Y.Sumino;Top Mass and Isospin Breaking in Dynamical Symmetry Breaking Scenario
hep-ph/9605203;hep-ph;7;16;hep-ph/9312360,hep-ph/9406249,hep-ph/9407312,hep-ph/9409227,hep-ph/9507323,hep-ph/9512239,hep-ph/9512446;G.W.-S.Hou;Prospect for Heavy Quarks Lighter than $M_W$
hep-ph/9605204;hep-ph;4;32;hep-ph/9309287,hep-ph/9504218,hep-ph/9504311,hep-ph/9505300;G.W.-S.Hou;Possible Resonances in $μ^+e^- →μ^- e^+$ Collisions
hep-ph/9605205;hep-ph;0;0;;M.Chaichian,M.Hayashi;QCD Coupling Constant at Finite Temperature
hep-ph/9605206;hep-ph;3;8;hep-ph/9307260,hep-ph/9312227,hep-ph/9507342;V.Morénas,A.L.Yaouanc,L.Oliver,O.Pène,J.-C.Raynal;$B→D^{∗∗}$ semileptonic decay in covariant quark models à la Bakamjian Thomas
hep-ph/9605207;hep-ph;7;30;hep-ph/9406385,hep-ph/9502336,hep-ex/9503001,hep-ph/9504357,hep-ex/9506001,hep-ph/9507320,hep-ph/9512410;A.V.Kotikov,G.Parente;The Longitudinal Structure Function F$_L$ as a Function of F$_2$ and dF$_2$/dlnQ$^2$ at small x. The Next-to-Leading Analysis
hep-ph/9605208;hep-ph;14;44;hep-ph/9209205,hep-ph/9305225,hep-ph/9306230,hep-ph/9311237,hep-th/9401052,hep-ph/9401312,hep-ph/9402209,hep-ph/9402283,hep-ph/9403243,hep-ph/9405355,nucl-th/9405025,hep-ph/9411368,hep-ex/9507011,hep-ex/9602007;J.Nemchik,N.N.Nikolaev,E.Predazzi,B.G.Zakharov;Anomalies in Diffractive Electroproduction of 2S Radially Excited Light Vector Mesons at HERA
hep-ph/9605209;hep-ph;0;0;;S.Frixione,G.Ridolfi;Constraints on the polarized gluon density in the proton from charm photoproduction
hep-ph/9605210;hep-ph;4;19;hep-ph/9303255,hep-ph/9406315,hep-ph/9410404,hep-ph/9502336;M.Klasen,G.Kramer;Large Transverse Momentum Jet Production and DIS Distributions of the Proton
hep-ph/9605211;hep-ph;0;6;;V.E.Kuznetsov,V.A.Naumov;Relationship Between the Kobayashi-Maskawa and Chau-Keung Presentations of the Quark Mixing Matrix
hep-ph/9605212;hep-ph;6;13;hep-ph/9310233,hep-ph/9310313,hep-ph/9602208,hep-ph/9603326,hep-ph/9604313,hep-ph/9604351;E.L.Berger,H.Contopanagos;The Perturbative Resummed Series for Top Production
hep-ph/9605213;hep-ph,nucl-th;6;21;nucl-th/9306003,hep-ph/9407347,hep-ph/9408344,hep-ph/9411409,hep-ph/9501329,nucl-th/9502021;X.-N.Wang,Z.Huang,I.Sarcevic;Jet Quenching in the Opposite Direction of a Tagged Photon in High-Energy Heavy-Ion Collisions
hep-ph/9605214;hep-ph,nucl-th;30;255;hep-ph/9203211,hep-ph/9210262,nucl-th/9211011,hep-ph/9301218,hep-ph/9301236,nucl-th/9303004,hep-ph/9303255,hep-lat/9304010,hep-ph/9305227,nucl-th/9306003,nucl-th/9307011,nucl-th/9307025,hep-ph/9309213,hep-ph/9309289,hep-ph/9401317,hep-ph/9402351,hep-ph/9404237,hep-ex/9405003,hep-ph/9405414,hep-ph/9408344,nucl-th/9409007,nucl-th/9410005,hep-ph/9411438,hep-ph/9412352,hep-ph/9502372,hep-ph/9504244,hep-ph/9504338,nucl-th/9504025,hep-ph/9508280,hep-ph/9509285;X.-N.Wang;pQCD-based Approach to Parton Production and Equilibration in High-Energy Nuclear Collisions
hep-ph/9605215;hep-ph;6;15;hep-ph/9212278,hep-ph/9403338,hep-ex/9405005,hep-ex/9503003,hep-ph/9503488,hep-ph/9603393;K.Harayama,N.Okamura;Exact Parametrization of The Mass Matrices and The KM Matrix
hep-ph/9605216;hep-ph;0;0;;A.Capella;Strangeness Enhancement Scenarios: Fireball or Independent Strings?
hep-ph/9605217;hep-ph;0;9;;R.A.Alanakyan;Double Charged Higgs Bosons Production in $e^-e^-$--Collisions
hep-ph/9605218;hep-ph;0;46;;P.Chiappetta,C.Verzegnassi,A.Fiandrino,J.Layssac,A.Leike,G.Montagna,O.Nicrosini,F.Piccinini,F.M.Renard,S.Riemann,D.Schaile;Z' Physics
hep-ph/9605219;hep-ph;8;30;hep-ph/9307221,hep-ph/9307366,hep-ph/9401315,nucl-th/9403009,hep-ph/9412219,hep-ex/9507006,nucl-th/9511012,hep-ph/9601206;D.Kekez,D.Klabucar;Two-photon processes of pseudoscalar mesons in a Bethe-Salpeter approach
hep-ph/9605220;hep-ph;19;64;hep-ph/9402348,hep-ph/9403266,hep-ph/9403341,hep-ph/9403384,hep-ph/9405283,hep-ph/9408404,hep-ph/9409244,hep-ph/9409290,hep-ph/9410388,hep-ph/9501287,hep-ph/9503278,hep-ph/9504326,hep-ph/9504327,hep-ph/9507303,hep-ph/9508272,hep-ph/9509204,hep-ph/9511363,hep-ph/9512380,hep-ph/9603244;R.Fleischer,I.Dunietz;CP violation and CKM phases from angular distributions for $B_s$ decays into admixtures of CP eigenstates
hep-ph/9605221;hep-ph;9;45;hep-ph/9312338,hep-ph/9402348,hep-ph/9403384,hep-ph/9405283,hep-ph/9407406,hep-ph/9501287,hep-ph/9508272,hep-ph/9511363,hep-ph/9512380;R.Fleischer,I.Dunietz;CP violation and the CKM angle $γ$ from angular distributions of untagged $B_s$ decays governed by $\bar b→\bar c u\bar s$
hep-ph/9605222;hep-ph,astro-ph;18;53;hep-ph/9303230,astro-ph/9303019,astro-ph/9305010,astro-ph/9311057,astro-ph/9405003,hep-ph/9408384,astro-ph/9409074,astro-ph/9411020,astro-ph/9503089,astro-ph/9504014,astro-ph/9505029,astro-ph/9506131,hep-ph/9507378,astro-ph/9511007,astro-ph/9601067,hep-ph/9603238,astro-ph/9603045,astro-ph/9603087;S.Borgani,A.Masiero,M.Yamaguchi;Light Gravitinos as Mixed Dark Matter
hep-ph/9605223;hep-ph,nucl-th;13;23;hep-ph/9210253,hep-th/9212083,hep-ph/9303281,hep-ph/9310228,nucl-th/9312005,hep-ph/9312349,hep-ph/9401308,hep-ph/9402274,hep-ph/9404357,hep-ph/9408299,nucl-th/9507033,hep-ph/9602343,hep-th/9603068;J.Randrup;Amplification of pionic instabilities in high-energy collisions?
hep-ph/9605224;hep-ph;12;29;hep-ph/9212278,hep-ph/9303303,hep-ph/9304299,hep-ph/9304307,hep-ph/9308333,hep-ph/9308363,hep-ph/9311281,hep-ph/9406245,hep-ph/9502397,hep-ph/9508296,hep-ph/9509410,hep-ph/9602255;R.Barbieri,L.Hall;A Grand Unified Supersymmetric Theory of Flavor
hep-ph/9605225;hep-ph;9;78;hep-ph/9303309,hep-ph/9306270,hep-ph/9403244,hep-ph/9403366,hep-ph/9404338,hep-ph/9409291,hep-ex/9503002,hep-ex/9503003,hep-ph/9511351;S.Moretti;The process $e^+e^-→b\bar bW^+W^-$ at the Next Linear Collider in the Minimal Supersymmetric Standard Model
hep-ph/9605226;hep-ph;1;24;hep-ph/9501230;A.Zhitnitsky;Constituent Quark Model versus Nonperturbative QCD
hep-ph/9605227;hep-ph,nucl-th;14;70;hep-ph/9301216,hep-ph/9310257,hep-ph/9402302,hep-ph/9402351,hep-ph/9502319,nucl-th/9503004,hep-ph/9503372,hep-ph/9503394,hep-ph/9506454,hep-ex/9509001,hep-ph/9509258,hep-ph/9509280,hep-ph/9509373,hep-ph/9606307;R.Engel,M.A.Braun,C.Pajares,J.Ranft;Diffraction dissociation, an important background to photon-photon collisions via heavy ion beams at LHC
hep-ph/9605228;hep-ph;0;0;;T.Grandou;On the Light Cone Singularity of the Thermal Effective Expansion
hep-ph/9605229;hep-ph;23;36;hep-ph/9308274,hep-ph/9310316,hep-ph/9311285,hep-ph/9402364,hep-ph/9405304,hep-ph/9409212,hep-ph/9410240,hep-ph/9411229,hep-ph/9412265,hep-ph/9502300,hep-ph/9502323,hep-ph/9505224,hep-ph/9505317,hep-ph/9506452,hep-lat/9508004,hep-ph/9509312,hep-ph/9510449,hep-ex/9511013,hep-ph/9512336,hep-ph/9512406,hep-ph/9512407,hep-ph/9601356,hep-ph/9604388;M.Meyer-Hermann,M.Maul,L.Mankiewicz,E.Stein,A.Schäfer;IR-Renormalon Contribution to the Polarized Structure Function $g_1$
hep-ph/9605230;hep-ph;10;19;hep-ph/9206242,hep-ph/9206244,hep-ph/9207264,hep-ph/9212284,hep-ph/9301232,hep-ph/9302201,hep-ph/9308275,hep-ph/9401228,hep-ph/9401311,hep-ph/9410342;M.D.Tonasse;The Scalar Sector of 3-3-1 Models
hep-ph/9605231;hep-ph;14;71;hep-ph/9209205,hep-ph/9305225,hep-ph/9306230,hep-ph/9311237,hep-th/9401052,hep-ph/9401312,hep-ph/9402209,hep-ph/9402283,hep-ph/9403243,hep-ph/9403256,hep-ph/9405355,nucl-th/9405025,hep-ph/9411368,hep-ex/9503015;J.Nemchik,N.N.Nikolaev,E.Predazzi,B.G.Zakharov;Color dipole phenomenology of diffractive electroproduction of light vector mesons at HERA
hep-ph/9605232;hep-ph;1;10;hep-th/9502139;M.M.Musakhanov,F.C.Khanna;The axial anomaly and the conversion of gluons into photons
hep-ph/9605233;hep-ph;13;29;hep-ph/9305267,hep-lat/9308007,hep-ph/9401277,hep-lat/9411011,hep-ph/9412324,hep-ph/9503260,hep-ph/9503486,hep-ph/9505321,hep-ph/9506398,hep-ph/9509268,hep-ph/9509358,hep-ph/9602201,hep-ph/9602323;P.Ball;The Exclusive Decay $B→ρe ν$ Beyond Model Calculations
hep-ph/9605234;hep-ph,nucl-th;2;7;hep-ph/9603430,hep-ph/9604357;J.Lowe,B.Bassalleck,H.Burkhardt,A.Rusek,G.J.Stephenson Jr,T.Goldman;No Lambda oscillations
hep-ph/9605235;hep-ph;13;23;hep-ph/9206266,hep-ph/9303317,hep-ph/9305274,hep-ph/9312215,hep-ph/9312296,hep-ph/9406288,hep-ph/9506477,hep-ph/9508379,hep-ph/9604320,hep-ph/9604440,hep-ph/9605235,hep-ph/9605283,hep-ph/9607400;J.M.Cline,K.Kainulainen;Supersymmetric Electroweak Phase Transition: Beyond Perturbation Theory
hep-ph/9605236;hep-ph,acc-phys,astro-ph,plasm-ph;0;10;;V.Davidovsky,Sh.Shvartsman;High energy proton acceleration in dissolving plasma clots
hep-ph/9605237;hep-ph;5;14;hep-ph/9209232,hep-ph/9209250,hep-ph/9303320,hep-ph/9502297,hep-ph/9509242;K.Wang;Natural Quark Mass Patterns
hep-ph/9605238;hep-ph;35;83;hep-ph/9207279,hep-ph/9211228,hep-ph/9212278,hep-ph/9302227,hep-ph/9304299,hep-ph/9304307,hep-ph/9307226,hep-ph/9308333,hep-ph/9308363,hep-ph/9309252,hep-ph/9310320,hep-ph/9311281,hep-ph/9311298,hep-ph/9401332,hep-ph/9403338,hep-ph/9405429,hep-ph/9406245,hep-ph/9406256,hep-ph/9406296,hep-ph/9409361,hep-ph/9410326,hep-ph/9411413,hep-ph/9412367,hep-ph/9412385,hep-ph/9501394,hep-ph/9502318,hep-ph/9504368,hep-ph/9504371,hep-ph/9504415,hep-ph/9505295,hep-ph/9507244,hep-ph/9508296,hep-ph/9512399,hep-ph/9602364,hep-ph/9604257;N.Haba,C.Hattori,M.Matsuda,T.Matsuoka;Fermion Masses and Mixings in a String Inspired Model
hep-ph/9605239;hep-ph;1;3;hep-ph/9602393;A.Arbuzov,M.Bigi,H.Burkhardt,M.Cacciari,M.Caffo,H.Czyż,M.Dallavalle,J.H.Field,F.Filthaut,S.Jadach,F.Jegerlehner,E.Kuraev,G.Montagna,O.Nicrosini,F.Piccinini,B.Pietrzyk,W.Płaczek,E.Remiddi,M.Skrzypek,L.Trentadue,B.F.L.Ward,Z.Wąs;The present theoretical error on the Bhabha scattering cross section in the luminometry region at LEP
hep-ph/9605240;hep-ph;6;51;hep-ph/9203219,hep-ph/9209205,hep-ph/9402351,hep-ph/9410404,hep-ph/9503384,hep-ex/9509001;G.A.Schuler,T.Sjöstrand;A scenario for high-energy gamma-gamma interactions
hep-ph/9605241;hep-ph;1;3;hep-ph/9507436;J.-M.Frère,V.A.Novikov,M.I.Vysotsky;Zeroes for e+e- →\bar f f cross section and search for new physics
hep-ph/9605242;hep-ph;2;26;hep-ph/9204212,hep-th/9309128;M.Sadzikowski,P.Wegrzyn;Meson bound states in multiflavour massive Schwinger model
hep-ph/9605243;hep-ph,hep-lat;4;13;hep-lat/9304012,hep-lat/9401020,hep-ph/9509245,hep-lat/9510022;C.Michael;Glueballs and Hybrid Mesons
hep-ph/9605244;hep-ph;2;31;hep-ph/9409327,nucl-th/9505032;J.Pisut,N.Pisutova,P.Zavada;Nucleon number dependence of longitudinal radii in ion-ion collisions as a signature of the onset of collective expansion
hep-ph/9605245;hep-ph;1;14;hep-ph/9301253;N.N.Achasov,V.V.Gubin,V.I.Shevchenko;Production of scalar $K\bar K$ molecules in $φ$ radiative decays
hep-ph/9605246;hep-ph;12;44;hep-ph/9305275,hep-ph/9403364,hep-ph/9404302,hep-ph/9406289,hep-ph/9407247,hep-ph/9408214,hep-th/9506176,hep-ph/9508378,hep-th/9510119,hep-ph/9511381,hep-ph/9602268,hep-ph/9603356;M.Yoshimura;Baryogenesis and thermal history after inflation
hep-ph/9605247;hep-ph,nucl-th;4;14;hep-ph/9404337,hep-ph/9503332,nucl-th/9506023,nucl-th/9508035;A.K.Dutt-Mazumder,B.Dutta-Roy,A.Kundu;Matter induced rho-omega mixing
hep-ph/9605248;hep-ph;10;58;hep-ph/9305257,hep-ph/9310314,hep-ph/9310352,hep-ph/9403345,astro-ph/9407048,hep-ph/9502263,nucl-ex/9504002,hep-ph/9505425,hep-ph/9601342,hep-ph/9602216;S.M.Bilenky;Status of neutrino mixing
hep-ph/9605249;hep-ph;1;7;hep-ph/9510206;A.Abada,M.C.Birse,P.Zhuang,U.Heinz;Comment on ``Relativistic kinetic equations for electromagnetic, scalar and pseudoscalar interactions''
hep-ph/9605250;hep-ph,astro-ph;21;67;hep-ph/9209276,hep-th/9305004,hep-ph/9305308,hep-ph/9312204,hep-ph/9312226,hep-ph/9402332,hep-th/9404106,hep-ph/9408255,hep-ph/9502400,hep-ph/9505210,hep-ph/9505319,hep-ph/9507429,astro-ph/9509062,hep-ph/9512390,astro-ph/9601055,astro-ph/9602031,astro-ph/9602055,astro-ph/9603051,astro-ph/9606080,hep-ph/9607208,astro-ph/9607043;P.Elmfors,D.Grasso,G.Raffelt;Neutrino Dispersion in Magnetized Media and Spin Oscillations in the Early Universe
hep-ph/9605251;hep-ph;4;42;hep-ph/9211209,hep-ph/9308205,hep-ph/9411426,hep-ex/9503002;C.D.Froggatt,H.B.Nielsen,D.J.Smith;Extending the Standard Model Using Charge Quantisation Rules
hep-ph/9605252;hep-ph;4;22;hep-ph/9507245,hep-ph/9512344,hep-ph/9603248,hep-ph/9605239;G.Montagna,O.Nicrosini,F.Piccinini;${\cal O} (α^2)$ Next-to-Leading Photonic Corrections to Small-Angle Bhabha Scattering in the Structure Function Formalism
hep-ph/9605253;hep-ph;4;21;hep-ph/9203219,hep-ph/9212298,hep-ph/9406252,hep-ex/9505001;A.Corsetti,R.M.Godbole,G.Pancheri;Eikonalized mini-jet cross-sections in $γγ$ collisions
hep-ph/9605254;hep-ph;3;41;hep-ph/9212298,hep-ph/9504219,hep-ex/9505001;A.Corsetti,A.Grau,R.M.Godbole,G.Pancheri,Y.N.Srivastava;Mini-jet Total Cross-sections and Overlap Functions through Bloch-Nordsieck Summation
hep-ph/9605255;hep-ph;7;28;hep-ph/9311214,hep-ph/9409372,hep-ph/9411339,hep-ph/9412278,hep-ph/9503327,hep-ph/9506350,astro-ph/9602012;D.L.Stefano,R.Pietro;Neutrino Chiral Oscillations
hep-ph/9605256;hep-ph;16;35;hep-ph/9207214,hep-ph/9304225,hep-ph/9306320,hep-ph/9308246,hep-ph/9311339,hep-ph/9401226,hep-ph/9408306,hep-ph/9409287,hep-ph/9409440,hep-ph/9502338,hep-ph/9508408,hep-ph/9511392,hep-ph/9512395,hep-ph/9602265,hep-ph/9603202,hep-ph/9604412;M.Neubert;A Fresh Look at the B Semileptonic Branching Ratio and Beauty Lifetimes
hep-ph/9605257;hep-ph,hep-ex;21;63;hep-ph/9204214,hep-ph/9207226,hep-ph/9210233,hep-ph/9211292,hep-ph/9311320,hep-ph/9312324,hep-ph/9401236,hep-ph/9404209,hep-ex/9405005,hep-ph/9412280,hep-ex/9501001,hep-ph/9501260,hep-ex/9503002,hep-ex/9503003,hep-ph/9503433,hep-ph/9507289,hep-ph/9507375,hep-ph/9601304,hep-ex/9601008,hep-ph/9602208,hep-ph/9602221;K.Lane;Electroweak and Flavor Dynamics at Hadron Colliders
hep-ph/9605258;hep-ph;21;77;hep-ph/9207218,hep-ph/9212278,hep-ph/9303320,hep-ph/9304299,hep-ph/9304307,hep-ph/9306290,hep-ph/9306309,hep-ph/9308333,hep-ph/9308363,hep-ph/9311281,hep-ph/9408406,hep-ph/9411273,hep-ph/9411276,hep-ph/9412322,hep-ph/9501334,hep-ph/9502397,hep-ph/9504373,hep-ph/9505248,hep-ph/9508296,hep-ph/9509379,hep-ph/9509410;L.J.Hall;The heavy top quark and supersymmetry
hep-ph/9605259;hep-ph;13;42;hep-ph/9211333,hep-ph/9308272,hep-ph/9402348,hep-ph/9409355,hep-ph/9501224,hep-ph/9501287,hep-ph/9507437,hep-ph/9510377,hep-ph/9511363,hep-ph/9603202,hep-ph/9603244,hep-ph/9605220,hep-ph/9605221;M.Beneke,G.Buchalla,I.Dunietz;Width Difference in the $B_s-\bar {B_s}$ System
hep-ph/9605260;hep-ph,hep-lat;9;35;hep-lat/9205007,hep-ph/9304258,hep-ph/9304280,hep-ph/9306277,hep-ph/9408328,hep-lat/9411058,hep-lat/9501034,hep-lat/9510006,hep-ph/9510406;B.Grinstein,I.Z.Rothstein;Errors in Lattice Extractions of alpha_s Due to Use of Unphysical Pion Masses
hep-ph/9605261;hep-ph;2;13;hep-th/9206106,hep-th/9312206;F.Palumbo;Lower scaling dimensions of quarks and gluons and new energy scales
hep-ph/9605262;hep-ph;1;20;hep-ph/9412354;M.Napsuciale,J.L.Lucio;Spin $3/2$ Interacting Fields and Heavy Baryon Chiral Perturbation Theory
hep-ph/9605263;hep-ph,nucl-th;8;27;nucl-th/9301016,hep-ph/9301262,hep-ph/9303306,hep-ph/9501313,hep-ph/9503291,hep-ph/9504407,hep-ph/9508246,hep-ph/9512244;S.Kumano;Parton Distributions in Nuclei: Overview and Prospect
hep-ph/9605264;hep-ph;9;33;hep-ph/9306259,hep-ph/9402270,hep-ph/9402285,hep-ph/9405340,hep-ph/9407250,hep-ph/9411338,hep-ph/9503418,hep-ph/9503476,hep-ph/9511270;P.Kroll,M.Raulfs;The $πγ$ transition form factor and the pion wave function
hep-ph/9605265;hep-ph;0;0;;F.J.Ynduráin;On the Theoretical Analysis of the Small $x$ Data in Recent HERA Papers
hep-ph/9605266;hep-ph;8;27;hep-ph/9203203,hep-ph/9212235,hep-ph/9305345,hep-ph/9307201,hep-ph/9404201,hep-ph/9410360,hep-ph/9508379,hep-lat/9510020;M.Losada;High Temperature Dimensional Reduction of the MSSM and other Multi-Scalar Models
hep-ph/9605267;hep-ph;3;11;hep-ph/9411232,hep-ph/9503467,hep-ph/9601234;N.Evans,S.D.H.Hsu,M.Schwetz;Chiral Perturbation Theory, Large-N_c and the eta' Mass
hep-ph/9605268;hep-ph;13;20;hep-ph/9404327,hep-ex/9404001,hep-ph/9407246,hep-ph/9411203,hep-ph/9411388,hep-ex/9503002,hep-ex/9503003,hep-ex/9503007,hep-ph/9503478,hep-ph/9507424,hep-ph/9509207,hep-ph/9510269,hep-ph/9602436;S.Dittmaier,D.Schildknecht,G.Weiglein;Implications of Electroweak Precision Data on Bounds on the Higgs-Boson Mass
hep-ph/9605269;hep-ph;3;12;hep-ph/9208249,hep-ph/9410404,hep-ph/9511386;H.L.Lai,W.K.Tung;Comparison of CDF and D0 Inclusive Jet Cross-sections
hep-ph/9605270;hep-ph;0;0;;S.Frixione,M.L.Mangano;Heavy-quark jets in hadronic collisions
hep-ph/9605271;hep-ph;14;64;hep-ph/9309204,hep-ph/9310261,hep-ph/9402283,hep-ph/9405320,hep-ph/9406315,hep-ph/9410404,hep-ph/9411372,hep-ph/9501230,hep-ph/9501307,hep-ph/9502336,hep-ph/9504336,hep-ph/9505404,hep-ph/9506442,hep-ph/9508409;A.D.Martin;The Partonic Structure of the Proton
hep-ph/9605272;hep-ph;14;29;hep-ph/9303225,hep-ph/9312324,hep-ph/9409315,hep-ph/9411426,hep-ph/9501260,hep-ph/9503203,hep-ph/9503433,hep-ph/9505352,hep-ph/9506305,hep-ex/9506008,hep-ph/9510376,hep-ph/9510378,hep-ex/9601008,hep-ph/9602221;D.Kominis;Topcolor: A Dynamical Approach to Top Quark Mass Generation
hep-ph/9605273;hep-ph;23;85;hep-ph/9208241,hep-ph/9308348,hep-ph/9311214,hep-ph/9403345,hep-ph/9406372,hep-ph/9406396,hep-ph/9408234,hep-ph/9408304,hep-ph/9409372,hep-ph/9411219,hep-ph/9411274,hep-ph/9503430,hep-ph/9504222,hep-ph/9504287,hep-ph/9504405,hep-ph/9505281,hep-ph/9505425,hep-ph/9506350,hep-ph/9510367,hep-ph/9512378,hep-ph/9601346,hep-ph/9601389,hep-ph/9602383;G.L.Fogli,E.Lisi,D.Montanino;Matter-enhanced Three-flavor Oscillations and the Solar Neutrino Problem
